date,narrative_label,bullet_points,summary_paragraph,regime_id,close,high,low,open,volume,return,vol_20d,ret_next_5d,vol_next_5d,min_ret_next_20d,high_vol_target
2025-10-17,Stocks close higher despite bank fears,"['Major indices up 0.5%: S&P 500 +0.53%, Dow +0.5%, Nasdaq +0.52%', 'Regional bank credit concerns ease slightly, capping weekly gains', 'China trade tensions and Trump comments stabilize sentiment', 'Global markets struggle, futures fall on lingering worries', 'Oil prices stabilize amid volatility']","US stocks ended higher on October 17, with the S&P 500, Dow, and Nasdaq each gaining about 0.5%, securing weekly advances despite persistent regional bank credit worries and China trade tensions. Investors digested Trump trade comments as concerns eased somewhat, though global indexes fell and futures declined post-close, highlighting ongoing volatility in a topsy-turvy market.",2,6664.009765625,6678.8798828125,6603.759765625,6613.27001953125,5358120000,0.0052707155502571545,0.13065879521015022,0.01915966216614251,0.0971799764398538,-0.01655685496159698,0
2025-10-20,Stocks rally on earnings optimism,"['Major indices surge: Dow +1.1%, S&P 500 +1.1%, Nasdaq +1.4%', 'Banking sector rebounds after loan quality concerns', 'Strong Q3 earnings from Coca-Cola, Zions Bancorp, 3M', 'Trump softens China tariff stance, boosting sentiment', 'S&P nears records amid post-reelection gains']","US stocks surged on October 20, 2025, with the Dow, S&P 500, and Nasdaq all gaining over 1%, driven by strong corporate earnings from firms like Coca-Cola and Zions Bancorp, alongside a banking sector rebound. Investors welcomed President Trump's softened rhetoric on China tariffs, fueling risk appetite. Indices hovered near records, underscoring robust market performance since his 2024 reelection.",3,6735.1298828125,6744.35009765625,6690.0498046875,6690.0498046875,4672170000,0.010672270853256949,0.13525328243575316,0.020791027919869087,0.10221926144940881,-0.01655685496159698,0
2025-10-21,Dow records amid tech weakness,"['Dow hits record on strong industrials earnings', 'Nasdaq dips on Tesla, Netflix misses', 'S&P 500 ends flat in busy earnings week', 'Gold plummets in over a decade', 'Fading bank fears boost confidence']","U.S. markets closed mixed on October 21, 2025, amid earnings season. The Dow achieved a new record, lifted by solid industrials and capital goods results, while the S&P 500 finished flat and the Nasdaq fell slightly due to tepid tech outlooks from Tesla, Netflix, and Texas Instruments. Gold saw its biggest drop in over a decade, signaling reduced safe-haven demand. Investor optimism persists despite trade fears and momentum concerns.",2,6735.35009765625,6752.16015625,6722.02978515625,6736.75,5245020000,3.2696450934288634e-05,0.13349634330317,0.023093088971963605,0.10944206721709251,-0.01655685496159698,0
2025-10-22,Trade tensions spark selloff,"['Major indexes declined: S&P 500 -0.5-0.6%, Dow -0.7%, Nasdaq -0.9%', 'Renewed U.S.-China trade tensions weighed on sentiment', 'Netflix plunged 10% on weak earnings', 'Indexes snapped three-day gains amid uncertainty', 'Mixed earnings and fading momentum hit stocks, gold']","U.S. stocks fell on October 22, 2025, with the S&P 500 down 0.5-0.6% to around 6,700, Dow dropping 334 points or 0.7%, and Nasdaq sliding 0.9%. The decline snapped a three-day win streak, driven by resumed U.S.-China trade tensions, economic uncertainty, and mixed earnings including Netflix's 10% plunge after disappointing results. Broader momentum faded across equities and gold.",2,6699.39990234375,6741.75,6655.68994140625,6741.33984375,5710010000,-0.005337539220865439,0.1346420745263504,0.028538368240917045,0.10519466490990417,-0.01655685496159698,0
2025-10-23,Stocks rally on CPI easing signals,"['S&P 500 gains 0.6% nearing record highs amid broad market advance', 'Soft CPI data fuels Fed rate cut expectations, powering equity rally', 'Honeywell surges 7% on strong Q3 earnings; quantum stocks jump on Trump admin talks', 'Nasdaq mixed but Dow up 0.3-0.4%; positive Trump-Xi meeting boosts sentiment', 'Tech capex optimism supports large-cap leaders despite sector volatility']","US stocks rose Thursday, with the S&P 500 up 0.6% and nearing all-time highs, driven by benign CPI data signaling Federal Reserve rate cuts. The Dow added 0.3-0.4% while Nasdaq showed mixed results. Standouts included Honeywell's 7% surge on robust earnings and quantum computing shares on reports of Trump administration equity stakes. A Trump-Xi meeting announcement added momentum, reinforcing October's equity advance amid policy easing hopes.",3,6738.43994140625,6749.52978515625,6700.14013671875,6703.64990234375,5565750000,0.0058273934429324825,0.13426057889861914,0.012450938655430122,0.07650926769581388,-0.01655685496159698,0
2024-11-25,Records on Bessent Treasury pick,"['Dow, S&P 500, Nasdaq, Russell hit records', 'Treasury yields plunge on Bessent nomination', 'Financials, homebuilders, real estate lead gains', 'Strong PMI data boosts economic optimism', 'Dollar dips as bonds rally']","U.S. stocks surged to record highs on November 25, 2024, with the Dow, S&P 500, Nasdaq, and Russell 2000 leading a broad rally. The momentum was driven by sharp declines in Treasury yields following President-elect Trump's nomination of Scott Bessent as Treasury secretary, easing fiscal policy fears and benefiting mortgage-sensitive sectors like homebuilders and real estate. Financial stocks shone amid bond strength, while robust PMI data reinforced economic resilience. The dollar weakened as investors cheered the developments.",1,5987.3701171875,6020.75,5963.91015625,5992.27978515625,5633150000,,,0.010440270837033694,,,0
2024-11-26,Records hit despite tariff threats,"['S&P 500 and Dow close at all-time highs', 'Major indices advance: S&P +0.6%, Dow +0.3%, Nasdaq +0.6%', 'Consumer discretionary and real estate outperform', 'Markets shrug off Trump tariff warnings', 'Optimism from rate cuts and deregulation prospects']","US stocks surged to record highs on November 26, with the S&P 500 and Dow Jones Industrial Average posting fresh closing records despite President-elect Trump's tariff threats rattling global markets. The Nasdaq Composite also gained 0.6%, led by strong performances in consumer discretionary and real estate sectors. Investors appeared to focus on anticipated interest rate cuts and reduced regulation under the incoming administration, extending a multi-day winning streak.",1,6021.6298828125,6025.419921875,5992.27001953125,6000.02978515625,3835170000,0.005722005647630368,,0.010771228525291887,0.06304309145536006,-0.02949284635160343,0
2024-11-27,Tech weakness snaps win streak,"['S&P 500 fell 0.4% to 5,998, Nasdaq dropped 0.6%, Dow -0.3%', 'Big Tech declines (Nvidia, Dell) led market pullback', 'In-line PCE inflation data rallied bonds, mixed equity impact', 'Pre-Thanksgiving session ended 7-day S&P winning streak']","U.S. stocks slipped on November 27, with the S&P 500 and Nasdaq Composite declining 0.4% and 0.6%, respectively, snapping a multi-day win streak. Tech sector losses, particularly in Nvidia and Dell, weighed heavily amid light pre-Thanksgiving volume. An in-line PCE inflation report boosted bonds but failed to lift equities, reflecting profit-taking after recent highs.",2,5998.740234375,6020.16015625,5984.8701171875,6014.10986328125,3363340000,-0.003801238017440034,,0.012730944485414453,0.06427152603938283,-0.02949284635160343,0
2024-11-29,"S&P, Dow hit record highs","['S&P 500 and Dow close at all-time highs with 0.6% and 0.4% gains', 'Best November performance of 2024, S&P up 5.7% post-Trump election', 'Nasdaq rises 0.8%, driven by tech giants like Tesla', 'Resilient economy and rising earnings fuel broad market optimism', 'Holiday-shortened session highlights equity strength over 2024']","U.S. stocks capped a stellar November with the S&P 500 and Dow Jones hitting record closing highs, up 0.6% and 0.4% respectively in a holiday-shortened session. The S&P's 5.7% monthly gain marked its best of 2024, propelled by post-election enthusiasm for Tesla and tech, alongside a resilient economy and robust corporate earnings that defied earlier recession fears.",1,6032.3798828125,6044.169921875,6003.97998046875,6003.97998046875,2444420000,0.005607785488815242,,0.009596566834872311,0.05357375178455688,-0.02949284635160343,0
2024-12-02,Tech rally propels record highs,"['S&P 500 and Nasdaq hit record closing highs, up 0.2% and 1%', 'Tech stocks drive gains amid strong November momentum', 'Dow slips 0.3% as broader market narrows', 'Dollar strengthens against yuan and euro']","US stocks kicked off December positively, with the S&P 500 and Nasdaq Composite closing at record highs driven by rallying tech shares, marking the 54th record for the S&P in 2024. The Dow edged lower by 0.3%, reflecting narrower breadth, while the dollar gained strength. This extends November's hot streak into the final month of a banner year.",3,6047.14990234375,6053.580078125,6035.330078125,6040.10986328125,4412470000,0.0024484564662998753,,0.0009426251051409817,0.04641628643919961,-0.02949284635160343,0
2024-12-03,"Tech-led S&P, Nasdaq records","['S&P 500 ekes out slim gain to new record high around 6,049', 'Nasdaq Composite rises 0.4% to fresh closing high at 19,481', 'Dow slips 0.2% amid broader mixed performance', 'Tech shares drive gains; Tesla dips on weak China EV sales', 'Investors await key jobs data amid record streak']","U.S. stocks showed resilience with the S&P 500 and Nasdaq Composite notching new record closing highs on December 3, up 0.05% and 0.4% respectively, led by tech gains despite a slight Dow decline. The S&P marked its 55th record of 2024, as investors positioned ahead of upcoming jobs data, though Tesla fell on softer China sales.",1,6049.8798828125,6052.06982421875,6033.39013671875,6042.97021484375,4095000000,0.0004514491145146682,,-0.0024743840956295005,0.0727913260267905,-0.02949284635160343,0
2024-12-04,Tech Rally Hits Record Highs,"['S&P 500, Dow, Nasdaq close at record highs', 'Tech stocks surge led by Salesforce earnings beat', 'Powell comments boost rate cut expectations', 'Bitcoin soars above $100K', 'Easing trade tensions support sentiment']","US markets reached new record highs on December 4, 2024, with the S&P 500 up 0.6%, Dow 0.7%, and Nasdaq 1.3%, driven by a tech rally featuring Salesforce's 11% jump after strong earnings. Fed Chair Powell's upbeat comments reinforced December rate cut hopes, while easing trade tensions and Bitcoin surpassing $100K amplified the bullish tone across equities and crypto.",3,6086.490234375,6089.83984375,6061.06005859375,6069.39013671875,4003390000,0.006051417924264779,,-0.000377934224844112,0.07600600374444041,-0.02949284635160343,0
2024-12-05,Stocks slip pre-jobs report,"['Major indices dipped 0.2-0.6% after record highs', 'Investors cautious ahead of Friday jobs data', 'UnitedHealth plunge, tech weakness drag market', 'Airlines gained amid sector rotation']","US stocks edged lower on December 5, 2024, pulling back from record highs as investors awaited Friday's pivotal jobs report. The S&P 500 and Nasdaq each fell about 0.2% to 6,075 and 19,700, respectively, while the Dow dropped 0.6%. UnitedHealth's sharp decline and softening tech shares weighed on sentiment, though airlines outperformed. The modest pullback reflects caution over employment data that could sway Fed rate expectations amid the year's strong market run.",2,6075.10986328125,6094.5498046875,6072.89990234375,6089.02978515625,4212020000,-0.0018697756269248078,,-0.0039274784848686295,0.08799953302304987,-0.02949284635160343,0
2024-12-06,S&P Nasdaq Record Highs,"['S&P 500 and Nasdaq hit record closing highs, up 0.25% and 0.81%', 'Dow Jones slips 0.3% to 44,642.52', 'Tech sector leads with Tesla and Meta gains', 'Consumer discretionary boosted by Lululemon, Ulta earnings', 'Jobs data fuels Fed rate cut expectations']","U.S. stocks closed mixed on December 6, with the S&P 500 rising 0.25% to a record 6,090.27 and Nasdaq surging 0.81% to 19,859.77, driven by strong corporate forecasts from Lululemon and Ulta Beauty, plus tech gains in Tesla and Meta. Robust jobs data reinforced expectations for a Federal Reserve rate cut this month, offsetting a 0.3% Dow decline.",1,6090.27001953125,6099.97021484375,6079.97998046875,6081.3798828125,3924830000,0.0024954538421815275,,-0.006433241162641545,0.09583184212696537,-0.02949284635160343,0
2024-12-09,Tech pullback after record highs,"['S&P 500 and Nasdaq fell 0.6% from Friday records, Dow down 0.5%', 'Nvidia falters amid China probe concerns', 'Nine of 11 S&P sectors declined broadly', 'Mixed small-cap performance with Russell 2000 noted']","U.S. stocks slipped on December 9, with the S&P 500 and Nasdaq each dropping 0.6% and the Dow falling 0.5%, retreating from recent record highs. Tech stocks led the decline, pressured by Nvidia's weakness due to a China probe, resulting in broad losses across nine of 11 S&P sectors. The pullback capped a strong year, with the S&P hitting records 57 times in 2024.",2,6052.85009765625,6088.509765625,6048.6298828125,6083.009765625,4556460000,-0.006144213927296471,,0.0035074353612309928,0.09201066036804062,-0.02949284635160343,0
2024-12-10,Stocks slip pre-CPI data,"['S&P 500, Nasdaq, Dow decline 0.3-0.6% for second day', 'Nine of 11 S&P sectors end negative', 'End-of-year rally hits resistance ahead of inflation report', 'December marks rare down month for major indices']","US stocks fell for a second straight session on December 10, with the S&P 500 dropping 0.6% to around 6,035-6,053, Nasdaq and Dow slipping similarly. The pullback reflected caution ahead of key inflation data, stalling the year-end rally. Nine of 11 S&P sectors closed lower, while December has seen the index decline 2.5% so far, its third negative month of 2024.",2,6034.91015625,6065.39990234375,6029.89013671875,6057.58984375,4048410000,-0.002963883313944371,,0.002601481484358237,0.08573567536509849,-0.02949284635160343,0
2024-12-11,Tame inflation sparks tech rally,"['Tame CPI data boosts Fed rate cut odds', 'Big Tech drives Nasdaq above 20,000 milestone', 'S&P 500 gains 0.8% near record high', 'Dow slips 0.2% amid rotation caution', 'Tesla surges 6% extending post-election gains']","Wall Street rallied on Dec. 11 after softer-than-expected U.S. inflation data fueled Federal Reserve rate cut expectations. The Nasdaq surged 1.8% to top 20,000 for the first time, led by Big Tech, while the S&P 500 rose 0.8% just shy of its record. The Dow dipped 0.2%, reflecting some caution, but Tesla hit a new high amid election momentum. Despite a weak December month-to-date, dip-buyers propelled the rebound.",3,6084.18994140625,6092.58984375,6060.14990234375,6060.14990234375,4269950000,0.008165786048233592,,-0.03484930404839448,0.08836489381308045,-0.02949284635160343,0
2024-12-12,Stocks pull back from records,"['Major indices fell 0.5-0.7%: S&P 500, Dow, Nasdaq', 'Dow extends losing streak to sixth day', 'Market breadth weakens: more decliners than advancers', 'Commodities decline: Bitcoin, gold, oil, bonds', 'S&P rally cracks as most stocks lag']","US stocks slipped on December 12, 2024, with the S&P 500 and Dow down 0.5%, Nasdaq off 0.7%, trimming prior gains. The Dow marked its sixth straight loss, while S&P breadth deteriorated—more decliners than advancers and ninth day of falling constituents outnumbering risers. Investors assessed data amid the record rally's cracks; Bitcoin, bonds, gold, and oil also fell.",2,6051.25,6079.68017578125,6051.25,6074.2900390625,3678010000,-0.005414022527810203,,-0.030435021173311316,0.20751543366792566,-0.02949284635160343,1
2024-12-13,Mixed close caps weak week,"['Dow extends losing streak to seven days', 'S&P 500 flat daily, down 0.6% weekly', 'Nasdaq gains on tech strength like Broadcom +24%', 'Treasury yields rise amid market caution', 'Broad sectors negative except tech']","US stocks ended mixed on December 13, with the S&P 500 nearly flat, Dow down 0.2% for a seventh straight day, and Nasdaq up slightly on tech resilience. The week closed weakly for S&P (-0.6%) and Dow (-1.8%), while Nasdaq extended gains. Rising Treasury yields reflected caution following a perceived 'hawkish cut,' pressuring bonds and broader markets.",2,6051.08984375,6078.580078125,6035.77001953125,6068.169921875,3584960000,-2.6466639124200775e-05,,-0.019870758689518042,0.2121658609550675,-0.02949284635160343,1
2024-12-16,Nasdaq record amid Dow slump,"['Nasdaq surges 1.2% to new record high, led by tech stocks', 'S&P 500 rises 0.4% while Dow falls 0.3% for eighth straight session', ""Investors await Fed's final rate decision of 2024"", 'Tech resilience contrasts broader market weakness']","U.S. stocks showed divergence on December 16, with the tech-heavy Nasdaq Composite climbing 1.2% to a record high and the S&P 500 gaining 0.4%, while the Dow Jones extended its losing streak to eight sessions with a 0.3% drop. Tech stocks drove gains amid anticipation of the Federal Reserve's last policy meeting of the year, highlighting sector rotation and caution in industrials.",2,6074.080078125,6085.18994140625,6059.14013671875,6063.7900390625,4391100000,0.0037993543260221863,,-0.016465086501974757,0.24356018544698485,-0.02949284635160343,1
2024-12-17,Pre-Fed caution fuels declines,"['Dow extends losing streak to nine sessions, longest since 1978', 'S&P 500 and Nasdaq slide ~0.4% on investor caution', ""Markets await Fed's final 2024 policy decision"", 'Bitcoin briefly tops $108,000 amid crypto surge']","U.S. stocks fell modestly on December 17, 2024, as investors exercised caution ahead of the Federal Reserve's last policy decision of the year. The Dow Jones Industrial Average dropped for a ninth straight session—its longest losing streak since 1978—while the S&P 500 and Nasdaq each declined about 0.4%. Bitcoin surged past $108,000, highlighting strength in crypto despite equity weakness.",2,6050.60986328125,6057.68017578125,6035.18994140625,6052.5498046875,4544500000,-0.003863994965801476,,-0.0017469022887913743,0.251640825026805,-0.02949284635160343,1
2024-12-18,Fed's fewer cuts signal tanks stocks,"['S&P 500 plunges nearly 3%, worst Fed day since 2001', 'Dow sinks 1,100+ points (2.6%), Nasdaq drops 3.6%', 'Fed cuts rates but forecasts slower 2025 easing pace', 'Ten of 11 S&P sectors decline amid broad sell-off', 'Russell 2000 small caps also sharply lower']","US stocks cratered on December 18, 2024, after the Federal Reserve cut rates but projected fewer reductions in 2025, signaling a hawkish shift. The S&P 500 fell 2.9%, Dow tumbled 2.6% (1,123 points), and Nasdaq slid 3.6%—the steepest drops in months and S&P's worst Fed day since 2001. Ten of 11 sectors closed red, with broad weakness hitting large caps, small caps, and most areas amid disappointment over tempered easing expectations.",2,5872.16015625,6070.669921875,5867.7900390625,6047.64990234375,5246960000,-0.02949284635160343,,0.02817186232972979,0.27073978737273463,-0.02949284635160343,1
2024-12-19,Fed hawkishness sparks selloff,"['Fed projects only two 2025 rate cuts, fewer than expected, triggering 3% S&P plunge on Wednesday', 'Thursday mixed close: Dow ekes out gain, S&P/Nasdaq dip <0.1% as recovery fades', 'All 11 S&P sectors red mid-week; bonds also decline amid weekly losses', 'YTD gains intact: S&P +23%, Nasdaq +29% despite volatility']","Markets grappled with the Federal Reserve's hawkish pivot, projecting just two rate cuts in 2025 versus prior expectations of more, fueling a sharp Wednesday selloff—S&P down 3%, Nasdaq 3.6%, Dow 2.6%. Thursday brought a tepid recovery that lost steam, ending mixed with Dow up slightly while S&P and Nasdaq edged lower. All S&P sectors declined mid-week, bonds fell, but year-to-date benchmarks remain strongly positive.",2,5867.080078125,5935.52001953125,5866.06982421875,5912.7099609375,4896880000,-0.0008651123249070469,,0.01768507745647807,0.09327498480972952,-0.01541164380306681,0
2024-12-20,Friday rally caps weekly losses,"['Major indices rebounded Friday on encouraging inflation data: Dow +1.2%, S&P 500 +1.1%', 'Weekly declines persisted: S&P -2%, Dow -2.3%, Nasdaq -1.8%', ""December's first negative month for S&P (-2.5%), Dow (-5.3%), despite strong YTD gains"", 'Tech sector sold off amid government shutdown fears and Fed pivot concerns']","US stocks rallied Friday after positive inflation data, with the Dow surging nearly 500 points and S&P 500 gaining 1.1%, trimming weekly losses to around 2% across major indices. December marked a rare down month amid tech weakness and looming government shutdown, but year-to-date performance remained robust: S&P +24%, Nasdaq +30%. The rebound eased anxieties post-Fed pivot signaling fewer rate cuts.",3,5930.85009765625,5982.06005859375,5832.2998046875,5842.0,8223220000,0.010869123768910471,,-0.004031488885454904,0.14905413953597277,-0.01541164380306681,1
2024-12-23,Tech-led modest gains,"['S&P 500 up 0.7-1.1%, Nasdaq +1%, Dow +0.2%', 'Megacap tech stocks like Nvidia, Broadcom drive rally', 'All S&P sectors green in some reports', 'Despite monthly S&P decline of 2.5% YTD']","U.S. stocks ended higher on December 23, with the Nasdaq Composite gaining 1% and the S&P 500 rising 0.7-1.1%, led by megacap technology firms including Nvidia and Broadcom. The Dow edged up 0.2% after trading flat most of the day. All major indexes climbed modestly, buoyed by tech strength, though the broader market faced headwinds from a negative December performance so far.",2,5974.06982421875,5978.25,5902.56982421875,5940.25,3593280000,0.007287273468533639,,-0.015473528787946278,0.16052780291109695,-0.01541164380306681,1
2024-12-24,Tech-led Santa rally surges,"['S&P 500 rises 1.1% to record close in holiday session', 'Tesla, Supermicro lead tech gains amid Nasdaq strength', 'Dow up 0.9%, indices extend win streaks', 'Back-to-back 20%+ annual S&P gains since 1990s', 'Contained inflation bolsters positive sentiment']","U.S. stocks surged on Christmas Eve in a holiday-shortened session, with the S&P 500 climbing 1.1% to another record high led by tech giants like Tesla and Supermicro. The Dow rose 0.9%, extending win streaks as the Santa Claus rally kicked off. This caps a year of over 23% S&P gains, following 24% in 2023—the best back-to-back performance in nearly three decades—amid contained inflation and holiday optimism.",3,6040.0400390625,6040.10009765625,5981.43994140625,5984.6298828125,1757720000,0.01104275925539211,0.1392660070675416,-0.028392234698102703,0.14413562581385161,-0.01541164380306681,0
2024-12-26,Mixed close amid rising yields,"['Dow extended win streak to five sessions with slight gain', 'S&P 500 and Nasdaq slipped 0.1% on rising Treasury yields', 'Jobless claims at 219K beat estimates, signaling resilience', 'Rising yields pressured megacap tech stocks', 'Optimism for 16% S&P rally in 2025']","US stocks closed mixed on December 26, with the Dow edging higher to extend its five-session win streak while the S&P 500 and Nasdaq dipped slightly. Rising Treasury yields weighed heavily on megacap tech stocks, but better-than-expected jobless claims at 219,000 supported economic optimism. Holiday-thin trading and bullish 2025 S&P forecasts tempered the pullback.",2,6037.58984375,6049.75,6007.3701171875,6024.97021484375,2904530000,-0.00040565878647391695,0.13789580184164682,-0.01575456951662857,0.07769357443778585,-0.01541164380306681,0
2024-12-27,Big Tech selloff drags indexes,"['S&P 500 fell 1.1%, Nasdaq dropped 1.5%, Dow lost 0.8% on Friday', 'Selloff driven by Magnificent 7 and Tesla amid momentum unwind', 'Modest weekly gains: S&P +0.7%, Nasdaq +0.8%, Dow +0.4%', 'Record year for momentum stocks ends with value/small-caps lagging', 'S&P 500 forecast to reach 7,000 by end-2025']","US stocks slid Friday, with the S&P 500 down 1.1% and Nasdaq tumbling 1.5%, led by a sharp selloff in Big Tech and Magnificent 7 stocks like Tesla. This capped a record year dominated by momentum trades, where value and small-caps underperformed, though indexes posted modest weekly gains. Futures pointed lower pre-market, but optimistic forecasts see the S&P nearing 7,000 by next year.",2,5970.83984375,6006.169921875,5932.9501953125,6006.169921875,3159610000,-0.011055736101235558,0.14297655237822787,0.0007603685882233702,0.1525966433741436,-0.01541164380306681,1
2024-12-30,Banner 2024 ends weakly,"['S&P 500 up 23-24% in 2024, best back-to-back gains since 1990s', 'Nasdaq surges 30%, AI stocks lead rally', 'December weakness: S&P -2.5%, Dow -5.3%', 'Indices slide sharply on Dec 30 amid profit-taking']","US equities concluded a stellar 2024 with the S&P 500 gaining 23-24%, its strongest two-year run since the 1990s, adding $10 trillion in value and propelled by AI darlings. The Nasdaq rose 30%. However, December delivered losses—S&P down 2.5%, Dow 5.3%—capped by a Dec 30 skid: S&P to 5,907 (-1%), Dow to 42,574 (-1%), Nasdaq to 19,487 (-1.2%), souring the year-end mood.",1,5906.93994140625,5940.7900390625,5869.16015625,5920.669921875,3433250000,-0.010701995701766776,0.1458899261771316,0.00035379465014551137,0.14352987034296963,-0.01541164380306681,0
2024-12-31,Stocks Cap Banner 2024 Year,"['S&P 500 gains 23% in 2024, best two-year run since 1990s', 'Nasdaq surges 29% led by Big Tech rally', 'December ends negative: S&P -2.5%, Dow -5.3%', 'Dow dips slightly on final trading day']","U.S. stocks closed out a stellar 2024 with the S&P 500 up 23%, Nasdaq up 29% driven by Big Tech, and Dow up 13%, marking the best two-year gains since the late 1990s. Despite a weak December—S&P down 2.5%, Dow -5.3%—and minor losses on the final day, the year was a resounding success amid ongoing investor optimism.",1,5881.6298828125,5929.740234375,5868.85986328125,5919.740234375,3128350000,-0.004284800394927402,0.14573081235287988,0.006226185244078808,0.14546574630505651,-0.01541164380306681,0
2025-01-13,Tech weakness drags Nasdaq,"['Dow surges 0.9% outperforming broader market', 'S&P 500 ekes out 0.2% gain after early plunge', 'Nasdaq drops 0.4% amid tech and chip stock pressure', 'Bond yields rise on inflation and rate fears', 'Oil producers advance supporting rotation from tech']","U.S. markets showed divergence on January 13, with the Dow climbing 0.9% while the Nasdaq slipped 0.4% due to ongoing pressure on tech and chip stocks. The S&P 500 recovered to gain 0.2% after spending much of the day lower. Rising bond yields fueled inflation concerns, eroding post-election gains, as investors rotated toward industrials and energy amid tech fatigue.",2,5836.22021484375,5838.60986328125,5773.31005859375,5782.02001953125,4421200000,0.0015754440882007614,0.16104234709406148,0.036499654175052854,0.1319228115880208,-0.014580715690809543,0
2025-01-14,Cooler CPI fuels relief rally,"['Surprise inflation slowdown sparks stock gains', 'S&P 500 and Dow rise modestly, Nasdaq falls 5th day', '10-year yields drop 15bps easing rate fears', 'Tech underperforms amid rich valuations', 'Fed rate cut bets reinforced for 2025']","US markets ended mixed but with a relief tone on January 14, 2025, after softer CPI data spurred a rally in broader indices and plunged bond yields. The S&P 500 edged up 0.1%, Dow gained 0.5%, while Nasdaq dropped 0.2% for a fifth straight day on tech weakness. The inflation slowdown reinforced expectations for continued Fed rate cuts, marking the best CPI reaction since at least 2023.",3,5842.91015625,5871.919921875,5805.419921875,5859.27001953125,4142280000,0.0011462798112440442,0.16089705335992474,0.041667585916425054,0.12727232085922008,-0.014580715690809543,0
2025-01-15,"Stocks surge on cool CPI, bank earnings","['Major indices rally sharply: S&P 500 +1.83%, Dow +1.65%, Nasdaq +2.45%', 'Softer-than-expected core CPI data fuels rate cut optimism, bond yields decline', 'Strong bank earnings lead: JPM record profit, WFC +6.69%, GS +6.02%', 'Financials and utilities drive gains amid positive January YTD performance']","U.S. stocks surged on January 15, with the S&P 500, Dow, and Nasdaq posting their largest daily gains in over two months, driven by softer-than-forecast December core CPI data that bolstered rate cut expectations and falling bond yields. Solid Q4 earnings from major banks like JPMorgan (record profit), Wells Fargo (beat estimates), and Goldman Sachs (best quarterly profit since 2021) propelled financial stocks higher, contributing to the broad market rally. January YTD gains stood strong with Dow up 4.7%.",3,5949.91015625,5960.60986328125,5905.2099609375,5905.2099609375,4544570000,0.018312792279639112,0.17589840483690078,0.028370143456735386,0.1167615907648258,-0.014580715690809543,0
2025-01-16,Stocks slip on tech weakness,"['Major indices declined: S&P 500 -0.2%, Nasdaq -0.9%, Dow -0.16%', 'Tech-heavy losses outweighed gains in 8 of 11 S&P sectors', 'Investors eye earnings and data for Fed rate cut path', 'Mixed bank results: Morgan Stanley +4%, Bank of America -1%', 'Weekly gains preserved despite daily pullback']","U.S. stocks dipped on January 16 after a prior rally, with the S&P 500 falling 0.2% to 5,937, Nasdaq dropping 0.9%, and Dow easing 0.16%. Big tech weighed on indices despite broad sector gains. Focus shifted to corporate earnings like Morgan Stanley's strong results and upcoming data to gauge Federal Reserve rate cuts, keeping weekly advances intact.",2,5937.33984375,5964.68994140625,5930.72021484375,5963.60986328125,4285810000,-0.0021126894641922966,0.17510524628325547,0.027605020924906576,0.0749531452097245,-0.014580715690809543,0
2025-01-17,Tech Rally Drives Weekly Gains,"['Major indices surged Friday with Nasdaq up 1.5%, S&P 500 +1%, Dow +0.8%', 'Best S&P 500 weekly gain in two months; first 2025 weekly advance', 'Bitcoin tops $105K amid crypto rally', 'Market broadening beyond big tech, equal-weight S&P strength', '10-year Treasury yield stable at 4.61%']","U.S. stocks rallied strongly on January 17, led by big tech, with the Nasdaq climbing 1.5% and S&P 500 posting its best weekly gain in two months at +2.91%. This marked the first weekly advance of 2025 for major indices, fueled by Bitcoin surpassing $105,000 and signs of broadening participation beyond megacaps. Treasury yields held steady, reflecting resilient economic signals amid the positive momentum.",3,5996.66015625,6014.9599609375,5978.43994140625,5995.39990234375,4366830000,0.009991058969353706,0.17904548099753975,0.0026047213781108525,0.07980660785387794,-0.014580715690809543,0
2025-01-21,Stocks surge on AI optimism,"['Dow jumps over 500 points, S&P 500 up 0.9-1%, Nasdaq gains 0.6-1.5%', 'Tech sector leads rally, Oracle soars on AI pact with Trump', 'Broad market advances extend best week in months', 'Hopes for measured US trade policy boost sentiment']","US stocks rallied strongly on January 21, with the Dow soaring over 500 points, S&P 500 climbing nearly 1%, and Nasdaq advancing up to 1.5%. Tech drove gains amid AI enthusiasm, highlighted by Oracle's surge on a Trump-linked AI deal. Markets extended their best weekly performance in over two months, supported by optimism for moderated trade policies.",3,6049.240234375,6051.509765625,6006.8798828125,6014.1201171875,4702920000,0.008768227105582893,0.1447834312516512,0.0030516164381437783,0.15101413639527403,-0.014580715690809543,1
